dem_req_rate,req_rate_wsmt1m.elasticbeanstalk.com,con_rate_wsmt1m.elasticbeanstalk.com,min_rep_rate_wsmt1m.elasticbeanstalk.com,avg_rep_rate_wsmt1m.elasticbeanstalk.com,max_rep_rate_wsmt1m.elasticbeanstalk.com,stddev_rep_rate_wsmt1m.elasticbeanstalk.com,resp_time_wsmt1m.elasticbeanstalk.com,net_io_wsmt1m.elasticbeanstalk.com,errors_wsmt1m.elasticbeanstalk.com
12,12.0,12.0,11.5,12.0,12.4,0.2,74.0,1946.5,0
17,17.0,17.0,16.4,17.0,17.8,0.3,100.8,2756.6,0
22,21.9,21.9,0.0,7.3,22.6,10.0,379.4,859.5,201.232314011867
