dem_req_rate,req_rate_wsmt1m.elasticbeanstalk.com,con_rate_wsmt1m.elasticbeanstalk.com,min_rep_rate_wsmt1m.elasticbeanstalk.com,avg_rep_rate_wsmt1m.elasticbeanstalk.com,max_rep_rate_wsmt1m.elasticbeanstalk.com,stddev_rep_rate_wsmt1m.elasticbeanstalk.com,resp_time_wsmt1m.elasticbeanstalk.com,net_io_wsmt1m.elasticbeanstalk.com,errors_wsmt1m.elasticbeanstalk.com
12,12.0,12.0,11.6,12.0,12.4,0.2,76.3,2073.0,0
17,17.0,17.0,16.2,17.0,17.4,0.3,109.2,2937.1,0
22,21.9,21.9,0.0,5.2,22.8,8.9,322.7,564.9,317.986067131096
