dem_req_rate,req_rate_wsmt2m.elasticbeanstalk.com,con_rate_wsmt2m.elasticbeanstalk.com,min_rep_rate_wsmt2m.elasticbeanstalk.com,avg_rep_rate_wsmt2m.elasticbeanstalk.com,max_rep_rate_wsmt2m.elasticbeanstalk.com,stddev_rep_rate_wsmt2m.elasticbeanstalk.com,resp_time_wsmt2m.elasticbeanstalk.com,net_io_wsmt2m.elasticbeanstalk.com,errors_wsmt2m.elasticbeanstalk.com
20,20.0,20.0,0.0,17.9,20.6,6.1,51.1,2491.3,11.5448968209704
30,30.0,30.0,28.7,30.0,30.8,0.4,77.7,4594.3,0
40,40.0,40.0,37.1,40.0,42.3,0.7,110.3,6124.5,0.00833402783565297
50,49.7,49.7,0.0,6.0,58.2,15.3,306.8,239.3,744.11930219471
