dem_req_rate,req_rate_wsmt2m.elasticbeanstalk.com,con_rate_wsmt2m.elasticbeanstalk.com,min_rep_rate_wsmt2m.elasticbeanstalk.com,avg_rep_rate_wsmt2m.elasticbeanstalk.com,max_rep_rate_wsmt2m.elasticbeanstalk.com,stddev_rep_rate_wsmt2m.elasticbeanstalk.com,resp_time_wsmt2m.elasticbeanstalk.com,net_io_wsmt2m.elasticbeanstalk.com,errors_wsmt2m.elasticbeanstalk.com
20,20.0,20.0,0.0,17.8,20.4,6.1,45.4,23.4,12.0448179271709
30,30.0,30.0,29.4,30.0,30.6,0.3,65.9,42.1,0
40,40.0,40.0,0.4,36.8,48.1,10.2,168.9,52.2,8.46967368706499
50,49.7,49.7,0.0,8.2,50.1,17.3,377.2,11.8,509.013398294763
