dem_req_rate,req_rate_wsmt4m.elasticbeanstalk.com,con_rate_wsmt4m.elasticbeanstalk.com,min_rep_rate_wsmt4m.elasticbeanstalk.com,avg_rep_rate_wsmt4m.elasticbeanstalk.com,max_rep_rate_wsmt4m.elasticbeanstalk.com,stddev_rep_rate_wsmt4m.elasticbeanstalk.com,resp_time_wsmt4m.elasticbeanstalk.com,net_io_wsmt4m.elasticbeanstalk.com,errors_wsmt4m.elasticbeanstalk.com
40,40.0,40.0,0.0,36.7,40.7,11.0,45.6,84.0,8.83366588064575
60,59.6,59.6,18.8,59.0,61.4,5.8,78.9,146.4,1.07816711590296
80,80.0,80.0,35.3,78.2,86.5,8.4,179.6,194.5,2.17983651226158
100,99.3,99.3,0.0,12.0,100.0,30.0,301.6,22.5,728.27167310878
