dem_req_rate,req_rate_wsmt2m.elasticbeanstalk.com,con_rate_wsmt2m.elasticbeanstalk.com,min_rep_rate_wsmt2m.elasticbeanstalk.com,avg_rep_rate_wsmt2m.elasticbeanstalk.com,max_rep_rate_wsmt2m.elasticbeanstalk.com,stddev_rep_rate_wsmt2m.elasticbeanstalk.com,resp_time_wsmt2m.elasticbeanstalk.com,net_io_wsmt2m.elasticbeanstalk.com,errors_wsmt2m.elasticbeanstalk.com
20,20.0,20.0,0.0,18.9,20.4,4.5,50.7,40.5,5.74550581600282
30,30.0,30.0,29.2,30.0,30.6,0.3,66.6,70.0,0
40,40.0,40.0,38.9,40.0,41.2,0.4,95.6,93.3,0
50,49.7,49.7,0.0,9.0,54.8,18.4,364.3,17.1,451.876379690949
