dem_req_rate,req_rate_wsmt2m.elasticbeanstalk.com,con_rate_wsmt2m.elasticbeanstalk.com,min_rep_rate_wsmt2m.elasticbeanstalk.com,avg_rep_rate_wsmt2m.elasticbeanstalk.com,max_rep_rate_wsmt2m.elasticbeanstalk.com,stddev_rep_rate_wsmt2m.elasticbeanstalk.com,resp_time_wsmt2m.elasticbeanstalk.com,net_io_wsmt2m.elasticbeanstalk.com,errors_wsmt2m.elasticbeanstalk.com
20,20.0,20.0,0.0,17.5,20.4,6.5,42.1,40.1,14.0034201026031
30,30.0,30.0,29.3,30.0,30.8,0.3,67.3,74.4,0
40,39.7,39.7,0.0,34.4,41.2,13.7,109.4,86.0,15.6403584851113
50,50.0,50.0,0.0,8.8,51.2,18.3,118.0,8.9,438.020086083214
