dem_req_rate,req_rate_wsmt2m.elasticbeanstalk.com,con_rate_wsmt2m.elasticbeanstalk.com,min_rep_rate_wsmt2m.elasticbeanstalk.com,avg_rep_rate_wsmt2m.elasticbeanstalk.com,max_rep_rate_wsmt2m.elasticbeanstalk.com,stddev_rep_rate_wsmt2m.elasticbeanstalk.com,resp_time_wsmt2m.elasticbeanstalk.com,net_io_wsmt2m.elasticbeanstalk.com,errors_wsmt2m.elasticbeanstalk.com
20,20.0,20.0,0.0,18.6,20.8,5.1,60.7,2724.8,7.52688172043011
30,30.0,30.0,29.0,30.0,31.2,0.4,83.4,4863.2,0
40,39.7,39.7,0.0,10.9,43.1,16.9,350.5,1168.8,271.057513914657
50,49.7,49.7,0.0,9.7,68.3,19.5,154.9,130.6,419.031141868512
