dem_req_rate,req_rate_wsmt2m.elasticbeanstalk.com,con_rate_wsmt2m.elasticbeanstalk.com,min_rep_rate_wsmt2m.elasticbeanstalk.com,avg_rep_rate_wsmt2m.elasticbeanstalk.com,max_rep_rate_wsmt2m.elasticbeanstalk.com,stddev_rep_rate_wsmt2m.elasticbeanstalk.com,resp_time_wsmt2m.elasticbeanstalk.com,net_io_wsmt2m.elasticbeanstalk.com,errors_wsmt2m.elasticbeanstalk.com
20,20.0,20.0,0.0,19.4,27.0,3.8,58.2,3051.7,2.84538909838876
30,30.0,30.0,28.7,30.0,30.9,0.5,77.9,5181.5,0
40,39.7,39.7,0.0,10.6,40.4,16.6,335.0,1217.1,274.882849109653
50,49.7,49.7,0.0,9.8,59.5,19.5,164.6,154.3,412.995896032832
