dem_req_rate,req_rate_wsmt2m.elasticbeanstalk.com,con_rate_wsmt2m.elasticbeanstalk.com,min_rep_rate_wsmt2m.elasticbeanstalk.com,avg_rep_rate_wsmt2m.elasticbeanstalk.com,max_rep_rate_wsmt2m.elasticbeanstalk.com,stddev_rep_rate_wsmt2m.elasticbeanstalk.com,resp_time_wsmt2m.elasticbeanstalk.com,net_io_wsmt2m.elasticbeanstalk.com,errors_wsmt2m.elasticbeanstalk.com
20,20.0,20.0,19.4,20.0,20.6,0.2,42.3,149.2,0
30,30.0,30.0,29.4,30.0,30.6,0.3,65.2,242.0,0
40,40.0,40.0,38.6,40.0,41.6,0.6,103.1,322.7,0
50,49.7,49.7,0.0,6.1,50.0,15.2,307.7,20.0,725.536598789213
