dem_req_rate,req_rate_wsmt4m.elasticbeanstalk.com,con_rate_wsmt4m.elasticbeanstalk.com,min_rep_rate_wsmt4m.elasticbeanstalk.com,avg_rep_rate_wsmt4m.elasticbeanstalk.com,max_rep_rate_wsmt4m.elasticbeanstalk.com,stddev_rep_rate_wsmt4m.elasticbeanstalk.com,resp_time_wsmt4m.elasticbeanstalk.com,net_io_wsmt4m.elasticbeanstalk.com,errors_wsmt4m.elasticbeanstalk.com
50,50.0,50.0,48.4,50.0,51.2,0.6,82.2,38.2,0
70,70.0,70.0,67.4,70.0,72.0,1.1,109.0,53.5,0
90,89.9,89.9,85.8,89.9,93.4,1.6,162.7,68.8,0
