dem_req_rate,req_rate_wsmt2m.elasticbeanstalk.com,con_rate_wsmt2m.elasticbeanstalk.com,min_rep_rate_wsmt2m.elasticbeanstalk.com,avg_rep_rate_wsmt2m.elasticbeanstalk.com,max_rep_rate_wsmt2m.elasticbeanstalk.com,stddev_rep_rate_wsmt2m.elasticbeanstalk.com,resp_time_wsmt2m.elasticbeanstalk.com,net_io_wsmt2m.elasticbeanstalk.com,errors_wsmt2m.elasticbeanstalk.com
20,20.0,20.0,0.0,11.7,23.0,9.9,122.5,10.1,69.5873374788016
30,30.0,30.0,29.2,30.0,30.8,0.3,67.5,22.9,0
40,40.0,40.0,38.4,40.0,42.2,0.6,96.2,30.6,0
50,49.7,49.7,0.0,7.2,51.6,16.4,375.2,8.8,594.444444444444
