dem_req_rate,req_rate_wsmt2m.elasticbeanstalk.com,con_rate_wsmt2m.elasticbeanstalk.com,min_rep_rate_wsmt2m.elasticbeanstalk.com,avg_rep_rate_wsmt2m.elasticbeanstalk.com,max_rep_rate_wsmt2m.elasticbeanstalk.com,stddev_rep_rate_wsmt2m.elasticbeanstalk.com,resp_time_wsmt2m.elasticbeanstalk.com,net_io_wsmt2m.elasticbeanstalk.com,errors_wsmt2m.elasticbeanstalk.com
20,20.0,20.0,0.0,18.3,22.6,5.6,40.7,136.9,8.8929219600726
30,30.0,30.0,29.4,30.0,30.8,0.3,63.6,245.8,0
40,40.0,40.0,38.1,40.0,41.6,0.7,104.3,327.8,0
50,49.7,49.7,0.0,6.3,51.0,15.2,318.5,21.8,692.811839323467
