media_type;environment;resource_data;sub_resource_day;sub_resource_daytime;request_rate_demanded;request_rate;min_reply_rate;avg_reply_rate;max_reply_rate;stddev_reply_rate;avg_response_time;avg_net_io;error_rate;sample_count_reply_rate;duration
1;3;2;2;0;100;99,3;0,0;12,0;135,4;31,9;300,3;25,5;734,492350486787;59;300,000
3;3;2;2;0;40;40,0;0,0;14,7;40,5;18,2;334,3;1889,7;167,320115838717;59;300,000
3;3;2;2;0;60;60,0;57,8;60,0;62,0;0,7;93,4;9734,9;0,0222271615914648;59;300,000
3;3;2;2;0;80;80,0;74,2;79,9;84,5;1,9;134,2;12982,2;0;59;300,000
3;3;2;2;0;100;99,3;0,0;10,9;100,2;28,7;251,1;376,0;811,300121506683;59;300,000
2;3;2;2;0;40;40,0;0,0;38,0;42,2;8,9;54,5;283,4;5,17090271691499;59;300,000
2;3;2;2;0;60;60,0;58,8;60,0;60,9;0,4;68,2;491,6;0;59;300,000
2;3;2;2;0;80;80,0;77,4;80,0;81,6;0,7;100,9;655,5;0;59;300,000
2;3;2;2;0;100;99,3;0,0;12,5;104,0;30,8;302,4;40,9;695,544948289578;59;300,000
1;3;3;1;1;40;40,0;0,0;36,5;40,8;11,2;50,9;39,8;9,37927262783703;59;300,000
1;3;3;1;1;60;60,0;59,0;60,0;61,6;0,5;71,1;70,0;0;59;300,000
1;3;3;1;1;80;80,0;75,9;80,0;82,4;0,8;105,7;93,3;0;59;300,000
1;3;3;1;1;100;99,3;0,0;12,4;108,0;31,4;327,5;17,6;702,568218298555;59;300,000
3;3;1;0;0;40;39,7;0,0;8,1;40,6;15,0;101,5;71,8;393,421052631579;59;300,000
3;3;1;0;0;60;59,4;0,0;4,9;29,4;8,7;296,9;7,5;1132,87671232877;59;300,000
3;3;1;0;0;80;78,7;0,0;11,1;108,9;25,7;484,7;474,8;574,346726608598;59;300,000
3;3;1;0;0;100;99,3;0,0;9,9;111,5;29,0;194,3;239,0;918,675721561969;59;300,000
2;3;2;1;0;40;40,0;0,0;37,7;40,3;9,1;52,4;276,0;6,04453870625663;59;300,000
2;3;2;1;0;60;60,0;58,5;60,0;61,0;0,4;69,8;484,0;0;59;300,000
2;3;2;1;0;80;80,0;77,1;80,0;82,6;1,0;106,6;645,3;0;59;300,000
2;3;2;1;0;100;99,3;0,0;12,5;101,8;30,8;303,6;40,7;706,451612903226;59;300,000
1;3;3;1;2;40;40,0;0,0;39,4;45,5;5,3;59,5;30,2;1,39416983523447;59;300,000
1;3;3;1;2;60;60,0;58,3;60,0;61,0;0,4;70,0;45,9;0;59;300,000
1;3;3;1;2;80;80,0;78,2;80,0;81,0;0,5;100,4;61,2;0;59;300,000
1;3;3;1;2;100;99,3;0,0;12,5;100,4;30,6;334,8;16,5;691,974656810982;59;300,000
2;3;3;1;2;40;40,0;0,0;38,5;40,3;7,4;51,0;50,1;3,82419103651151;59;300,000
2;3;3;1;2;60;60,0;17,7;58,7;60,7;6,5;105,5;82,8;1,82147301730965;59;300,000
2;3;3;1;2;80;80,0;78,1;80,0;81,6;0,8;105,0;112,2;0;59;300,000
2;3;3;1;2;100;99,3;0,0;7,2;78,6;14,9;301,3;16,6;1288,246182323;59;300,000
2;3;3;1;3;40;40,0;0,0;33,1;40,3;14,7;47,1;53,8;20,3973111267182;59;300,000
2;3;3;1;3;60;60,0;35,3;59,5;76,6;4,6;102,4;103,8;0,783874580067189;59;300,000
2;3;3;1;3;80;80,0;77,6;80,0;82,6;0,8;93,8;139,4;0;59;300,000
2;3;3;1;3;100;99,3;0,0;18,8;114,3;37,8;361,4;30,3;428,169014084507;59;300,000
3;3;3;1;1;40;40,0;0,0;37,6;41,1;9,2;60,4;5255,1;6,25110678236232;59;300,000
3;3;3;1;1;60;60,0;58,0;60,0;61,6;0,5;76,6;9271,0;0;59;300,000
3;3;3;1;1;80;79,5;0,0;27,5;80,5;35,9;374,6;3104,8;193,290969082244;59;300,000
3;3;3;1;1;100;99,3;0,0;19,4;116,7;38,5;147,1;287,1;412,207614819874;59;300,000
2;3;1;0;0;40;40,0;0,0;12,9;45,0;17,7;275,8;160,0;203,413400758533;59;300,000
2;3;1;0;0;60;60,0;58,8;60,0;61,2;0,4;75,0;951,7;0,0111123458162018;59;300,000
2;3;1;0;0;80;79,5;0,0;18,5;81,6;32,2;294,5;192,1;331,111909466499;59;300,000
2;3;1;0;0;100;99,3;0,0;19,1;129,4;38,9;142,4;33,8;422,102332057083;59;300,000
1;3;3;1;4;40;40,0;0,0;37,9;40,6;8,9;50,6;81,3;5,29086601737299;59;300,000
1;3;3;1;4;60;60,0;58,7;60,0;61,0;0,4;68,1;139,9;0;59;300,000
1;3;3;1;4;80;80,0;78,6;80,0;82,0;0,6;93,2;186,5;0;59;300,000
1;3;3;1;4;100;99,3;0,0;18,1;116,7;37,1;362,8;34,7;448,947849954254;59;300,000
1;3;2;1;0;40;40,0;0,0;36,4;40,6;11,3;58,8;144,7;9,8800476146873;59;300,000
1;3;2;1;0;60;60,0;58,7;60,0;61,4;0,5;70,6;262,3;0;59;300,000
1;3;2;1;0;80;80,0;77,2;80,0;81,6;0,6;101,7;349,7;0;59;300,000
1;3;2;1;0;100;99,3;0,0;12,3;100,0;30,4;319,5;27,1;721,018062397373;59;300,000
3;3;2;1;0;40;40,0;0,0;38,3;40,6;7,7;56,0;5644,9;4,41138084051162;59;300,000
3;3;2;1;0;60;60,0;58,8;60,0;61,2;0,4;79,0;9727,7;0;59;300,000
3;3;2;1;0;80;79,5;0,0;13,1;80,2;27,6;404,8;982,1;504,534005037783;59;300,000
3;3;2;1;0;100;99,3;0,0;19,1;130,9;38,9;123,0;265,0;427,890198838642;59;300,000
