media_type;environment;resource_data;sub_resource_day;sub_resource_daytime;request_rate_demanded;request_rate;min_reply_rate;avg_reply_rate;max_reply_rate;stddev_reply_rate;avg_response_time;avg_net_io;error_rate;sample_count_reply_rate;duration
2;3;2;1;0;80;79,9;78,9;79,8;80,6;0,6;43,3;644,7;0;6;30,000
1;3;3;1;4;90;89,9;88,3;89,8;90,6;0,8;77,0;209,6;0;6;30,000
2;3;2;1;0;80;79,9;79,2;79,9;80,6;0,7;43,0;644,8;0;6;30,000
1;3;2;1;0;80;79,9;79,4;79,8;80,4;0,4;44,4;349,3;0;6;30,000
1;3;1;0;0;70;69,9;69,5;69,8;70,3;0,3;41,8;598,1;0;6;30,000
2;3;2;1;0;80;79,9;79,0;79,9;81,0;0,7;47,7;644,3;0;6;30,000
1;3;3;1;4;90;89,8;88,3;89,8;90,6;0,9;76,0;209,4;0;6;30,000
3;3;3;1;4;80;79,8;78,6;79,8;80,0;0,6;47,8;12493,9;0;6;30,000
2;3;3;1;4;90;89,9;88,6;89,7;90,3;0,8;74,1;373,0;0;6;30,000
3;3;3;1;4;80;79,8;78,6;79,8;80,2;0,6;44,4;12491,1;0;6;30,000
1;3;2;1;0;80;79,9;79,4;79,8;80,8;0,6;48,2;349,5;0;6;30,000
1;3;3;1;4;90;89,8;88,1;89,7;90,4;0,9;76,7;209,5;0;6;30,000
3;3;3;1;4;80;79,8;78,6;79,8;80,4;0,6;50,0;12493,5;0;6;30,000
2;3;3;1;4;90;89,8;88,8;89,6;90,2;0,5;77,3;372,7;0;6;30,000
3;3;2;1;0;70;69,8;68,6;69,7;70,4;0,6;48,9;11317,0;0;6;30,000
2;3;1;0;0;60;59,9;59,6;59,9;60,2;0,3;41,3;950,9;0;6;30,000
1;3;2;1;0;80;79,9;79,0;79,7;80,2;0,4;51,7;349,2;0;6;30,000
1;3;2;1;0;80;79,9;79,4;79,9;80,6;0,6;44,6;349,5;0;6;30,000
3;3;3;1;4;80;79,8;77,7;79,8;80,6;1,1;60,9;12486,8;0;6;30,000
2;3;3;1;4;90;89,9;88,1;89,8;91,0;1,1;76,3;373,0;0;6;30,000
1;3;1;0;0;70;69,9;69,0;69,7;70,4;0,6;46,9;598,2;0;6;30,000
1;3;3;1;4;90;89,9;88,4;89,7;90,2;0,7;77,9;209,6;0;6;30,000
2;3;2;1;0;80;79,8;79,4;79,8;80,6;0,4;45,7;644,1;0;6;30,000
2;3;2;1;0;80;79,9;79,4;79,8;80,4;0,4;47,9;644,8;0;6;30,000
1;3;3;1;4;90;89,8;88,4;89,8;91,2;0,9;78,1;209,4;0;6;30,000
2;3;1;0;0;60;59,9;59,2;59,9;60,4;0,4;42,9;951,0;0;6;30,000
2;3;3;1;4;90;89,9;88,6;89,8;90,2;0,6;77,2;373,0;0;6;30,000
2;3;1;0;0;60;59,9;59,2;59,9;60,8;0,6;44,4;950,9;0;6;30,000
3;3;1;0;0;50;49,9;49,2;49,8;50,4;0,4;45,1;8615,8;0;6;30,000
3;3;2;1;0;70;69,8;68,8;69,7;70,2;0,5;47,7;11315,2;0;6;30,000
1;3;3;1;4;90;89,9;88,4;89,8;90,8;0,9;75,9;209,5;0;6;30,000
1;3;2;1;0;80;79,9;79,0;79,9;80,4;0,5;43,8;349,5;0;6;30,000
2;3;3;1;4;90;89,9;88,8;89,7;90,1;0,5;74,3;373,0;0;6;30,000
2;3;2;1;0;80;79,9;78,8;79,8;80,4;0,6;44,9;644,8;0;6;30,000
1;3;1;0;0;70;69,9;69,4;69,8;70,4;0,4;40,6;598,0;0;6;30,000
2;3;1;0;0;60;59,9;59,6;59,9;60,4;0,3;41,0;950,3;0;6;30,000
3;3;2;1;0;70;69,8;68,8;69,8;70,6;0,6;45,9;11321,6;0;6;30,000
2;3;1;0;0;60;59,9;59,4;59,9;60,2;0,3;41,7;950,2;0;6;30,000
1;3;2;1;0;80;79,9;79,4;79,8;80,4;0,4;43,9;349,4;0;6;30,000
3;3;2;1;0;70;69,8;68,8;69,7;70,4;0,5;47,3;11320,9;0;6;30,000
1;3;3;1;4;90;89,9;88,6;89,8;90,6;0,7;76,1;209,5;0;6;30,000
2;3;1;0;0;60;59,9;59,4;59,9;60,4;0,4;41,6;950,0;0;6;30,000
2;3;2;1;0;80;79,9;78,9;79,8;80,4;0,5;44,1;644,5;0;6;30,000
2;3;2;1;0;80;79,9;79,0;79,8;80,6;0,6;49,9;644,6;0;6;30,000
2;3;3;1;4;90;89,8;88,6;89,6;90,4;0,6;76,8;372,8;0;6;30,000
3;3;1;0;0;50;49,9;48,8;49,9;50,4;0,5;45,3;8615,1;0;6;30,000
1;3;3;1;4;90;89,9;88,6;89,8;90,4;0,6;74,4;209,6;0;6;30,000
1;3;3;1;4;90;89,8;88,1;89,8;90,6;0,9;77,8;209,5;0;6;30,000
3;3;1;0;0;50;49,9;49,1;49,8;50,1;0,4;45,4;8618,3;0;6;30,000
2;3;1;0;0;60;59,9;59,6;59,9;60,4;0,3;40,1;950,2;0;6;30,000
3;3;2;1;0;70;69,7;68,8;69,7;70,4;0,5;47,4;11312,6;0;6;30,000
3;3;1;0;0;50;49,9;49,2;49,9;50,2;0,4;45,1;8614,7;0;6;30,000
3;3;3;1;4;80;79,7;77,8;79,8;80,8;1,0;49,2;12475,6;0;6;30,000
2;3;2;1;0;80;79,8;79,2;79,9;80,6;0,5;46,6;644,3;0;6;30,000
2;3;2;1;0;80;79,9;78,7;79,6;80,6;0,8;52,1;644,8;0;6;30,000
1;3;1;0;0;70;69,9;69,6;69,9;70,4;0,3;40,0;597,8;0;6;30,000
2;3;1;0;0;60;59,9;59,1;59,9;60,4;0,5;42,1;950,6;0;6;30,000
1;3;1;0;0;70;69,9;69,5;69,7;70,0;0,2;42,1;597,7;0;6;30,000
2;3;2;1;0;80;79,9;78,9;79,8;80,4;0,5;44,4;644,8;0;6;30,000
1;3;3;1;4;90;89,8;88,7;89,7;90,6;0,7;78,9;209,5;0;6;30,000
3;3;3;1;4;80;79,9;78,6;79,8;80,4;0,7;51,2;12496,7;0;6;30,000
3;3;2;1;0;70;69,8;68,2;69,8;70,4;0,8;48,6;11322,7;0;6;30,000
1;3;3;1;4;90;89,9;88,0;89,7;90,8;1,1;74,0;209,6;0;6;30,000
3;3;2;1;0;70;69,8;68,8;69,8;70,3;0,6;46,9;11322,3;0;6;30,000
1;3;1;0;0;70;69,9;69,4;69,9;70,4;0,3;42,0;597,6;0;6;30,000
3;3;2;1;0;70;69,8;68,2;69,7;70,4;0,8;46,0;11318,7;0;6;30,000
3;3;3;1;4;80;79,8;78,6;79,8;80,3;0,6;49,3;12490,2;0;6;30,000
3;3;3;1;4;80;79,8;78,2;79,6;80,2;0,9;53,7;12487,1;0;6;30,000
1;3;3;1;4;90;89,8;88,4;89,7;90,2;0,7;76,3;209,5;0;6;30,000
2;3;3;1;4;90;89,9;88,4;89,7;90,4;0,7;75,4;373,1;0;6;30,000
3;3;3;1;4;80;79,8;78,6;79,8;80,2;0,6;45,7;12487,6;0;6;30,000
2;3;3;1;4;90;89,8;89,0;89,8;90,6;0,7;76,5;372,9;0;6;30,000
1;3;1;0;0;70;69,9;68,6;69,8;70,5;0,7;42,0;597,6;0;6;30,000
3;3;2;1;0;70;69,8;68,3;69,8;70,2;0,7;48,7;11323,0;0;6;30,000
1;3;3;1;4;90;89,8;87,8;89,8;90,9;1,1;75,9;209,4;0;6;30,000
1;3;2;1;0;80;79,9;79,1;79,8;80,8;0,6;44,4;349,4;0;6;30,000
3;3;2;1;0;70;69,8;68,0;69,7;70,4;0,8;60,6;11322,6;0;6;30,000
3;3;1;0;0;50;49,9;20,4;44,7;55,2;12,6;287,3;7735,4;11,4413075780089;6;30,000
2;3;1;0;0;60;59,9;59,2;59,9;60,4;0,4;44,8;950,9;0;6;30,000
3;3;3;1;4;80;79,8;78,5;79,8;80,2;0,7;49,2;12488,6;0;6;30,000
2;3;1;0;0;60;59,9;59,6;59,9;60,4;0,3;41,5;950,4;0;6;30,000
1;3;2;1;0;80;79,9;79,0;79,8;80,4;0,5;46,5;349,5;0;6;30,000
2;3;2;1;0;80;79,8;78,9;79,9;80,8;0,7;44,3;644,2;0;6;30,000
3;3;3;1;4;80;79,8;78,7;79,8;80,3;0,6;50,8;12484,9;0;6;30,000
1;3;3;1;4;90;89,9;88,7;89,8;90,8;0,7;76,8;209,6;0;6;30,000
2;3;3;1;4;90;89,8;88,6;89,7;90,4;0,6;79,1;372,6;0;6;30,000
2;3;3;1;4;90;89,8;88,6;89,7;90,2;0,6;76,3;372,8;0;6;30,000
3;3;1;0;0;50;49,9;49,2;49,9;50,2;0,4;46,7;8619,5;0;6;30,000
2;3;3;1;4;90;89,9;88,8;89,7;90,5;0,7;75,0;373,0;0;6;30,000
1;3;1;0;0;70;69,9;69,1;69,8;70,4;0,5;43,9;598,3;0;6;30,000
3;3;3;1;4;80;79,8;78,5;79,8;80,2;0,6;50,9;12487,9;0;6;30,000
3;3;1;0;0;50;49,9;49,0;49,8;50,2;0,5;45,4;8624,7;0;6;30,000
1;3;3;1;4;90;89,9;88,4;89,8;90,6;0,8;78,5;209,6;0;6;30,000
1;3;1;0;0;70;69,9;69,6;69,9;70,4;0,3;40,6;597,8;0;6;30,000
1;3;2;1;0;80;79,9;78,7;79,8;80,5;0,7;48,7;349,5;0;6;30,000
1;3;1;0;0;70;69,9;69,4;69,9;70,4;0,4;40,2;598,1;0;6;30,000
3;3;3;1;4;80;79,8;78,7;79,8;80,6;0,7;50,1;12494,9;0;6;30,000
2;3;2;1;0;80;79,9;79,4;79,8;80,1;0,3;47,3;644,8;0;6;30,000
2;3;3;1;4;90;89,8;88,6;89,8;90,6;0,7;74,9;372,9;0;6;30,000
2;3;2;1;0;80;79,9;78,9;79,8;80,4;0,6;44,8;644,7;0;6;30,000
3;3;2;1;0;70;69,7;68,8;69,8;70,4;0,6;47,2;11310,8;0;6;30,000
3;3;3;1;4;80;79,8;79,0;79,8;80,4;0,5;52,4;12486,0;0;6;30,000
2;3;3;1;4;90;89,8;88,2;89,7;90,5;0,9;75,4;372,6;0;6;30,000
3;3;1;0;0;50;49,9;49,2;49,9;50,2;0,4;46,4;8616,8;0;6;30,000
1;3;1;0;0;70;69,9;69,5;69,9;70,4;0,4;42,2;598,2;0;6;30,000
3;3;2;1;0;70;69,8;68,3;69,8;70,4;0,8;46,0;11320,0;0;6;30,000
2;3;1;0;0;60;59,9;43,0;58,8;69,8;8,7;235,5;932,1;1,92525481313703;6;30,000
2;3;2;1;0;80;79,8;79,4;79,8;80,4;0,4;43,7;644,2;0;6;30,000
2;3;3;1;4;90;89,8;88,4;89,7;90,6;0,8;73,9;372,7;0;6;30,000
2;3;2;1;0;80;79,9;79,0;79,9;80,4;0,6;43,6;644,8;0;6;30,000
1;3;3;1;4;90;89,8;88,6;89,8;90,4;0,6;76,7;209,5;0;6;30,000
1;3;2;1;0;80;79,9;79,0;79,8;80,4;0,5;42,4;349,5;0;6;30,000
3;3;2;1;0;70;69,8;68,3;69,7;70,4;0,7;53,9;11321,2;0;6;30,000
1;3;3;1;4;90;89,8;88,3;89,8;90,6;0,8;78,6;209,5;0;6;30,000
3;3;1;0;0;50;49,9;49,0;49,9;50,2;0,4;45,6;8620,2;0;6;30,000
1;3;1;0;0;70;69,9;69,3;69,8;70,3;0,4;44,0;598,0;0;6;30,000
3;3;1;0;0;50;49,9;48,9;49,9;50,4;0,5;46,9;8618,4;0;6;30,000
3;3;2;1;0;70;69,8;68,0;69,7;70,4;0,9;48,6;11318,6;0;6;30,000
3;3;1;0;0;50;49,9;49,2;49,9;50,1;0,3;45,9;8617,6;0;6;30,000
1;3;1;0;0;70;69,9;69,1;69,8;70,3;0,6;46,8;597,9;0;6;30,000
2;3;1;0;0;60;59,9;59,1;59,9;60,4;0,5;40,5;951,1;0;6;30,000
2;3;2;1;0;80;79,9;79,0;79,9;80,6;0,6;44,1;644,4;0;6;30,000
2;3;2;1;0;80;79,9;78,9;79,8;80,4;0,5;46,5;644,4;0;6;30,000
2;3;3;1;4;90;89,8;88,7;89,8;90,8;0,7;77,5;372,6;0;6;30,000
1;3;1;0;0;70;69,9;69,1;69,9;70,4;0,4;41,3;598,1;0;6;30,000
1;3;1;0;0;70;69,9;68,8;69,8;70,4;0,6;42,7;597,9;0;6;30,000
1;3;2;1;0;80;79,8;78,9;79,7;80,6;0,6;44,6;349,0;0;6;30,000
3;3;1;0;0;50;49,9;48,9;49,9;50,3;0,5;45,0;8617,6;0;6;30,000
1;3;1;0;0;70;69,9;69,4;69,8;70,4;0,4;40,2;598,0;0;6;30,000
2;3;2;1;0;80;79,9;79,0;79,8;80,4;0,5;45,4;644,7;0;6;30,000
1;3;1;0;0;70;69,9;69,4;69,8;70,4;0,4;40,6;598,0;0;6;30,000
2;3;1;0;0;60;59,9;59,2;59,8;60,2;0,4;41,0;950,3;0;6;30,000
1;3;3;1;4;90;89,9;88,8;89,7;90,2;0,5;71,6;209,6;0;6;30,000
1;3;2;1;0;80;79,9;79,4;79,9;80,4;0,4;43,4;349,2;0;6;30,000
3;3;3;1;4;80;79,8;78,6;79,8;80,2;0,6;44,6;12485,7;0;6;30,000
3;3;1;0;0;50;49,8;49,1;49,8;50,0;0,4;46,0;8608,9;0;6;30,000
1;3;2;1;0;80;79,8;79,4;79,8;80,4;0,4;45,1;349,1;0;6;30,000
1;3;1;0;0;70;69,9;69,2;69,9;70,4;0,4;44,6;598,2;0;6;30,000
1;3;2;1;0;80;79,9;79,2;79,8;81,0;0,7;44,8;349,4;0;6;30,000
3;3;1;0;0;50;49,9;49,2;49,8;50,4;0,5;44,9;8624,4;0;6;30,000
2;3;3;1;4;90;89,8;87,8;89,6;90,9;1,1;73,6;372,7;0;6;30,000
3;3;1;0;0;50;49,9;48,9;49,9;50,1;0,5;44,7;8619,6;0;6;30,000
2;3;2;1;0;80;79,9;78,6;79,9;80,4;0,8;49,8;644,7;0;6;30,000
1;3;1;0;0;70;69,9;68,9;69,8;70,6;0,7;54,7;597,7;0;6;30,000
1;3;2;1;0;80;79,9;79,4;79,9;80,4;0,4;45,9;349,4;0;6;30,000
2;3;1;0;0;60;59,9;59,6;59,8;60,4;0,3;40,6;950,2;0;6;30,000
3;3;1;0;0;50;49,9;49,2;49,9;50,4;0,4;46,1;8621,0;0;6;30,000
3;3;1;0;0;50;49,9;49,2;49,9;50,2;0,3;45,6;8619,7;0;6;30,000
1;3;3;1;4;90;89,8;88,6;89,7;90,6;0,7;77,8;209,5;0;6;30,000
3;3;3;1;4;80;79,8;78,4;79,8;80,6;0,7;53,8;12488,6;0;6;30,000
3;3;2;1;0;70;69,7;68,4;69,7;70,4;0,7;52,8;11299,7;0;6;30,000
2;3;3;1;4;90;89,9;88,8;89,7;90,4;0,6;75,1;372,9;0;6;30,000
3;3;2;1;0;70;69,7;68,3;69,8;70,4;0,8;48,8;11310,0;0;6;30,000
1;3;3;1;4;90;89,8;87,9;89,6;90,8;1,1;75,9;209,5;0;6;30,000
2;3;3;1;4;90;89,9;88,5;89,7;90,2;0,6;74,5;372,9;0;6;30,000
3;3;1;0;0;50;49,9;49,0;49,9;50,2;0,5;44,4;8619,3;0;6;30,000
3;3;1;0;0;50;49,9;49,2;49,9;50,4;0,4;44,3;8619,0;0;6;30,000
2;3;2;1;0;80;79,9;79,0;79,8;80,4;0,5;42,8;644,3;0;6;30,000
2;3;1;0;0;60;59,9;59,2;59,9;60,4;0,4;42,3;950,9;0;6;30,000
3;3;3;1;4;80;79,8;78,7;79,8;80,1;0,5;49,0;12490,9;0;6;30,000
2;3;1;0;0;60;59,9;59,5;59,9;60,4;0,3;39,8;950,2;0;6;30,000
1;3;1;0;0;70;69,9;69,2;69,8;70,4;0,4;49,3;598,0;0;6;30,000
3;3;2;1;0;70;69,8;68,6;69,7;70,3;0,6;48,1;11318,0;0;6;30,000
2;3;3;1;4;90;89,8;88,4;89,8;90,2;0,7;76,5;372,5;0;6;30,000
2;3;1;0;0;60;59,9;59,5;59,9;60,4;0,4;48,3;951,0;0;6;30,000
2;3;3;1;4;90;89,9;89,0;89,7;90,5;0,6;73,0;372,9;0;6;30,000
2;3;1;0;0;60;59,9;59,6;59,8;60,4;0,3;44,7;950,9;0;6;30,000
2;3;1;0;0;60;59,9;59,6;59,9;60,0;0,2;41,3;950,1;0;6;30,000
3;3;2;1;0;70;69,7;68,6;69,7;70,4;0,6;45,8;11312,0;0;6;30,000
2;3;2;1;0;80;79,8;79,4;79,9;80,6;0,5;42,6;644,2;0;6;30,000
2;3;2;1;0;80;79,8;79,4;79,9;80,4;0,4;44,6;644,2;0;6;30,000
1;3;2;1;0;80;79,8;79,0;79,8;80,6;0,6;51,6;349,1;0;6;30,000
3;3;2;1;0;70;69,8;68,4;69,8;70,6;0,7;47,8;11321,9;0;6;30,000
1;3;2;1;0;80;79,9;79,4;79,8;80,1;0,3;44,0;349,2;0;6;30,000
3;3;2;1;0;70;69,8;68,2;69,7;70,4;0,8;47,6;11317,2;0;6;30,000
1;3;2;1;0;80;79,9;78,9;79,7;80,6;0,6;43,9;349,2;0;6;30,000
1;3;2;1;0;80;79,9;78,9;79,8;80,5;0,7;50,8;349,5;0;6;30,000
3;3;1;0;0;50;49,9;49,2;49,9;50,0;0,3;46,1;8614,8;0;6;30,000
2;3;3;1;4;90;89,8;88,4;89,7;90,4;0,8;77,2;372,9;0;6;30,000
1;3;3;1;4;90;89,8;88,8;89,9;90,6;0,7;77,5;209,4;0;6;30,000
3;3;3;1;4;80;79,8;78,2;79,8;80,4;0,8;50,4;12494,9;0;6;30,000
2;3;1;0;0;60;56,9;55,4;59,2;60,4;1,9;58,8;897,2;0,614868641699273;6;30,000
2;3;1;0;0;60;59,9;59,2;59,8;60,2;0,4;44,0;950,3;0;6;30,000
3;3;1;0;0;50;49,9;49,1;49,9;50,0;0,4;47,3;8619,2;0;6;30,000
2;3;2;1;0;80;74,9;0,0;19,1;78,9;32,4;197,3;152,2;316,666666666667;6;30,000
3;3;3;1;4;80;79,8;78,1;79,8;80,4;0,8;47,9;12485,1;0;6;30,000
1;3;3;1;4;90;89,8;88,2;89,7;90,8;0,9;74,8;209,4;0;6;30,000
3;3;2;1;0;70;69,8;68,4;69,7;70,2;0,7;48,4;11322,4;0;6;30,000
3;3;3;1;4;80;79,7;78,6;79,7;80,4;0,7;51,3;12475,5;0;6;30,000
3;3;3;1;4;80;79,8;78,2;79,8;80,4;0,8;49,4;12490,2;0;6;30,000
3;3;3;1;4;80;79,8;78,5;79,8;80,2;0,6;47,5;12484,6;0;6;30,000
3;3;2;1;0;70;69,7;68,2;69,7;70,4;0,8;49,0;11312,8;0;6;30,000
3;3;3;1;4;80;79,8;79,0;79,8;80,4;0,5;45,6;12488,9;0;6;30,000
3;3;1;0;0;50;49,9;49,0;49,8;50,4;0,5;47,7;8613,5;0,066711140760507;6;30,000
2;3;3;1;4;90;89,8;88,6;89,8;90,2;0,6;76,2;372,8;0;6;30,000
