media_type;environment;resource_data;sub_resource_day;sub_resource_daytime;request_rate_demanded;request_rate;min_reply_rate;avg_reply_rate;max_reply_rate;stddev_reply_rate;avg_response_time;avg_net_io;error_rate;sample_count_reply_rate;duration
3;1;2;1;0;20;19,9;19,0;19,8;20,2;0,4;109,8;3221,1;0;6;30,000
1;1;3;1;4;22;21,9;21,5;21,9;22,4;0,3;118,4;51,2;0;6;30,000
1;1;3;1;4;22;21,9;21,5;21,9;22,4;0,3;112,8;51,2;0;6;30,000
3;1;2;1;0;20;19,9;19,2;19,8;20,2;0,4;111,7;3223,5;0;6;30,000
2;1;1;0;0;22;21,9;21,6;21,9;22,4;0,3;117,7;347,6;0;6;30,000
3;1;3;1;4;20;19,9;18,6;19,9;20,6;0,7;111,2;3112,8;0;6;30,000
3;1;2;1;0;20;19,9;19,0;19,8;21,2;0,8;111,8;3224,4;0;6;30,000
3;1;1;0;0;20;19,8;18,8;19,8;20,8;0,7;114,0;3430,2;0;6;30,000
2;1;3;1;4;22;21,9;21,6;21,9;22,4;0,3;114,6;91,0;0;6;30,000
3;1;2;1;0;20;19,8;19,2;19,8;20,2;0,4;113,5;3216,1;0;6;30,000
2;1;1;0;0;22;21,9;21,4;21,8;22,6;0,5;115,6;348,1;0;6;30,000
1;1;1;0;0;22;21,9;21,0;21,9;22,4;0,6;129,3;187,7;0;6;30,000
3;1;2;1;0;20;19,9;19,0;19,8;20,2;0,4;110,0;3220,5;0;6;30,000
1;1;1;0;0;22;21,9;21,2;21,8;22,4;0,5;113,1;187,8;0;6;30,000
1;1;2;1;0;22;21,9;21,4;21,8;22,4;0,3;100,2;95,8;0;6;30,000
2;1;3;1;4;22;22,0;21,5;21,9;22,2;0,3;117,0;91,2;0;6;30,000
3;1;1;0;0;20;19,9;19,0;19,9;20,6;0,6;115,6;3436,9;0;6;30,000
1;1;1;0;0;22;21,9;21,1;21,8;22,4;0,5;110,3;187,5;0;6;30,000
1;1;2;1;0;22;21,9;21,4;21,9;22,4;0,4;112,6;96,0;0;6;30,000
3;1;1;0;0;20;19,9;19,2;19,9;20,3;0,4;106,1;3435,9;0;6;30,000
2;1;3;1;4;22;21,9;21,4;21,9;22,4;0,4;112,7;91,1;0;6;30,000
2;1;2;1;0;22;21,9;21,1;21,8;22,6;0,6;109,3;176,8;0;6;30,000
1;1;1;0;0;22;22,0;21,4;21,9;22,6;0,6;117,3;188,0;0;6;30,000
3;1;1;0;0;20;20,0;18,1;19,9;21,0;1,0;125,7;3449,2;0;6;30,000
2;1;2;1;0;22;22,0;21,4;21,7;22,0;0,2;123,0;177,2;0;6;30,000
3;1;1;0;0;20;19,8;18,7;19,8;20,6;0,7;111,4;3428,7;0;6;30,000
1;1;3;1;4;22;20,8;0,0;8,4;21,6;10,1;381,2;20,6;156,809338521401;6;30,000
3;1;1;0;0;20;19,8;18,8;19,8;20,2;0,5;111,4;3429,5;0;6;30,000
1;1;3;1;4;22;20,9;0,0;14,1;22,2;9,9;321,9;33,0;51,7241379310345;6;30,000
2;1;1;0;0;22;21,9;21,1;21,9;22,6;0,6;110,1;347,8;0;6;30,000
3;1;2;1;0;20;19,9;19,2;19,8;20,2;0,4;107,6;3227,8;0;6;30,000
1;1;2;1;0;22;21,9;21,6;21,8;22,2;0,2;112,8;95,9;0;6;30,000
2;1;2;1;0;22;21,9;21,2;21,9;22,3;0,4;109,5;176,8;0;6;30,000
1;1;3;1;4;22;21,9;21,2;21,9;22,8;0,6;117,6;51,1;0;6;30,000
2;1;3;1;4;22;21,9;21,2;21,8;22,4;0,5;115,5;91,1;0;6;30,000
2;1;3;1;4;22;22,0;21,2;21,9;22,6;0,5;113,2;91,2;0;6;30,000
1;1;3;1;4;22;21,9;21,3;21,9;22,4;0,4;110,1;51,2;0;6;30,000
2;1;3;1;4;22;22,0;21,0;21,9;22,4;0,6;119,3;91,1;0;6;30,000
3;1;2;1;0;20;18,4;10,8;17,6;20,8;3,9;509,1;2935,4;6,57193605683837;6;30,000
1;1;1;0;0;22;21,9;21,6;21,8;22,0;0,2;112,5;187,8;0;6;30,000
3;1;3;1;4;20;19,9;19,3;19,9;20,5;0,4;111,7;3115,6;0;6;30,000
3;1;1;0;0;20;19,9;19,0;19,8;20,4;0,5;114,4;3441,0;0;6;30,000
3;1;3;1;4;20;19,9;18,8;19,8;20,2;0,5;117,1;3112,4;0;6;30,000
3;1;1;0;0;20;19,9;19,2;19,8;20,6;0,6;112,3;3437,5;0;6;30,000
1;1;1;0;0;22;21,9;21,4;21,9;22,6;0,5;109,8;187,7;0;6;30,000
2;1;2;1;0;22;21,9;21,4;21,8;22,6;0,4;111,4;176,7;0;6;30,000
1;1;2;1;0;22;22,0;21,2;21,8;22,4;0,4;124,5;96,0;0;6;30,000
2;1;2;1;0;22;21,9;21,6;21,8;22,0;0,2;106,0;177,0;0;6;30,000
3;1;3;1;4;20;19,9;19,4;19,9;20,4;0,3;105,5;3117,6;0;6;30,000
3;1;3;1;4;20;19,9;19,1;19,9;20,6;0,6;100,6;3117,5;0;6;30,000
1;1;2;1;0;22;21,9;21,2;21,8;22,6;0,5;115,8;96,0;0;6;30,000
3;1;1;0;0;20;19,9;19,4;19,8;20,2;0,4;114,0;3445,9;0;6;30,000
1;1;1;0;0;22;21,9;21,2;21,9;22,4;0,5;115,9;187,6;0;6;30,000
1;1;3;1;4;22;21,9;21,1;21,9;22,4;0,6;108,1;51,2;0;6;30,000
2;1;3;1;4;22;22,0;21,2;21,9;22,3;0,4;108,7;91,1;0;6;30,000
2;1;1;0;0;22;20,6;0,0;10,8;21,5;10,3;250,9;162,6;102,453987730061;6;30,000
2;1;2;1;0;22;21,9;21,2;21,9;22,4;0,5;113,4;176,8;0;6;30,000
3;1;3;1;4;20;19,9;18,8;19,9;20,6;0,6;109,5;3110,5;0;6;30,000
2;1;2;1;0;22;21,9;21,0;21,9;22,4;0,5;117,1;176,9;0;6;30,000
2;1;1;0;0;22;21,9;21,0;21,9;22,6;0,7;106,8;348,2;0;6;30,000
1;1;1;0;0;22;22,0;21,1;21,9;22,4;0,7;116,9;187,8;0;6;30,000
2;1;1;0;0;22;22,0;21,0;21,8;22,2;0,5;113,0;348,5;0;6;30,000
1;1;3;1;4;22;21,9;21,4;21,9;22,4;0,4;109,1;51,2;0;6;30,000
1;1;3;1;4;22;21,9;21,6;21,9;22,2;0,2;109,6;51,2;0;6;30,000
2;1;3;1;4;22;21,9;21,3;21,9;22,2;0,4;120,9;91,1;0;6;30,000
3;1;2;1;0;20;19,8;18,8;19,8;20,6;0,6;116,6;3217,8;0;6;30,000
3;1;2;1;0;20;19,9;18,7;19,9;20,6;0,6;110,1;3228,3;0;6;30,000
1;1;1;0;0;22;22,0;20,7;21,8;22,8;0,8;120,6;187,9;0;6;30,000
2;1;1;0;0;22;21,9;21,3;21,9;22,6;0,5;108,7;347,9;0;6;30,000
3;1;3;1;4;20;19,9;19,0;19,7;20,4;0,5;124,6;3107,8;0;6;30,000
2;1;2;1;0;22;22,0;21,5;21,9;22,2;0,3;111,6;177,2;0;6;30,000
3;1;1;0;0;20;19,9;18,9;19,9;20,6;0,6;109,9;3437,4;0;6;30,000
3;1;1;0;0;20;19,8;19,2;19,7;20,4;0,5;113,0;3425,2;0;6;30,000
3;1;3;1;4;20;19,9;19,3;19,9;20,6;0,5;109,9;3119,5;0;6;30,000
3;1;2;1;0;20;19,8;19,0;19,8;20,3;0,5;117,4;3216,0;0;6;30,000
2;1;3;1;4;22;22,0;21,3;21,9;22,2;0,4;116,8;91,1;0;6;30,000
2;1;1;0;0;22;22,0;21,6;21,9;22,0;0,2;108,7;348,4;0;6;30,000
3;1;1;0;0;20;19,9;19,0;19,9;20,6;0,6;113,2;3440,2;0;6;30,000
1;1;2;1;0;22;22,0;21,2;21,9;22,4;0,4;114,1;96,0;0;6;30,000
1;1;1;0;0;22;22,0;21,2;21,9;22,4;0,5;109,5;187,9;0;6;30,000
1;1;2;1;0;22;21,9;21,0;21,9;22,4;0,5;113,2;96,0;0;6;30,000
3;1;3;1;4;20;19,9;19,2;19,9;20,2;0,3;118,8;3109,1;0;6;30,000
3;1;2;1;0;20;19,9;19,2;19,8;20,2;0,4;116,0;3221,7;0;6;30,000
2;1;2;1;0;22;21,9;21,2;22,0;22,6;0,6;102,3;176,7;0;6;30,000
3;1;1;0;0;20;19,9;19,2;19,9;20,8;0,8;113,0;3442,2;0;6;30,000
3;1;3;1;4;20;19,9;19,3;19,8;20,2;0,4;118,1;3113,1;0;6;30,000
2;1;1;0;0;22;21,9;20,7;21,9;22,7;0,8;111,6;347,3;0;6;30,000
3;1;1;0;0;20;19,9;19,1;19,9;20,2;0,4;114,0;3435,6;0;6;30,000
3;1;1;0;0;20;19,8;19,3;19,9;20,2;0,3;119,3;3428,7;0;6;30,000
1;1;3;1;4;22;21,9;21,4;21,9;22,4;0,4;117,9;51,2;0;6;30,000
2;1;1;0;0;22;22,0;21,1;21,9;22,6;0,5;104,0;348,4;0;6;30,000
1;1;2;1;0;22;22,0;21,1;21,9;22,4;0,5;111,0;96,0;0;6;30,000
1;1;2;1;0;22;21,9;21,4;21,9;22,2;0,3;107,0;95,9;0;6;30,000
3;1;3;1;4;20;19,8;19,2;19,9;20,4;0,5;116,5;3104,7;0;6;30,000
2;1;2;1;0;22;22,0;21,1;21,9;22,6;0,6;109,9;177,1;0;6;30,000
3;1;3;1;4;20;19,9;18,8;19,9;20,4;0,6;110,3;3113,6;0;6;30,000
2;1;3;1;4;22;21,9;21,4;21,9;22,6;0,4;111,0;91,1;0;6;30,000
2;1;2;1;0;22;21,9;21,5;21,9;22,4;0,4;112,7;176,7;0;6;30,000
3;1;1;0;0;20;19,9;19,0;19,9;20,6;0,6;112,0;3437,1;0;6;30,000
2;1;3;1;4;22;21,9;21,4;21,9;22,4;0,4;122,1;91,0;0;6;30,000
2;1;1;0;0;22;21,9;21,1;21,8;22,6;0,6;107,1;347,9;0;6;30,000
1;1;3;1;4;22;22,0;21,6;21,9;22,2;0,2;112,4;51,2;0;6;30,000
1;1;1;0;0;22;21,9;21,4;21,8;22,4;0,5;115,3;187,5;0;6;30,000
1;1;1;0;0;22;22,0;21,4;21,8;22,2;0,3;110,5;188,0;0;6;30,000
2;1;2;1;0;22;21,9;21,6;21,9;22,4;0,3;105,4;177,0;0;6;30,000
3;1;2;1;0;20;19,9;19,2;19,8;20,9;0,6;112,8;3224,2;0;6;30,000
2;1;1;0;0;22;22,0;21,1;22,0;22,2;0,5;110,4;348,4;0;6;30,000
1;1;2;1;0;22;22,0;21,4;22,0;22,6;0,6;112,7;96,1;0;6;30,000
1;1;3;1;4;22;21,9;21,4;21,8;22,4;0,4;123,3;51,2;0;6;30,000
1;1;1;0;0;22;22,0;21,1;21,8;22,2;0,4;114,4;187,8;0;6;30,000
3;1;1;0;0;20;19,8;19,0;19,8;20,6;0,5;118,3;3428,1;0;6;30,000
3;1;3;1;4;20;19,9;19,0;19,9;20,4;0,5;114,1;3110,9;0;6;30,000
3;1;3;1;4;20;19,8;19,2;19,8;20,6;0,5;113,8;3103,5;0;6;30,000
3;1;2;1;0;20;19,9;19,0;19,9;20,4;0,5;118,8;3229,1;0;6;30,000
2;1;2;1;0;22;22,0;21,1;22,0;22,6;0,6;107,1;177,2;0;6;30,000
2;1;1;0;0;22;22,0;21,1;21,8;22,4;0,6;105,9;348,4;0;6;30,000
3;1;1;0;0;20;19,9;19,2;19,8;20,2;0,4;113,3;3442,5;0;6;30,000
1;1;1;0;0;22;21,9;21,1;21,7;22,6;0,5;118,2;187,7;0;6;30,000
2;1;3;1;4;22;22,0;21,2;21,8;22,4;0,5;108,5;91,1;0;6;30,000
1;1;1;0;0;22;21,9;21,1;21,8;22,4;0,6;111,1;187,7;0;6;30,000
3;1;1;0;0;20;19,9;19,2;19,9;20,4;0,4;116,7;3433,2;0;6;30,000
2;1;3;1;4;22;21,9;21,4;21,7;22,2;0,3;106,7;91,0;0;6;30,000
3;1;3;1;4;20;19,9;15,2;19,7;24,3;3,1;574,9;3086,0;0,671140939597315;6;30,000
3;1;3;1;4;20;19,9;19,2;19,8;20,1;0,3;118,8;3116,3;0;6;30,000
2;1;3;1;4;22;21,9;21,6;21,9;22,4;0,3;112,5;91,0;0;6;30,000
1;1;2;1;0;22;21,9;21,2;21,9;23,0;0,7;109,1;96,0;0;6;30,000
2;1;2;1;0;22;21,9;21,5;21,8;22,3;0,3;110,8;176,7;0;6;30,000
3;1;2;1;0;20;19,8;19,0;19,8;20,6;0,6;117,0;3215,8;0;6;30,000
1;1;3;1;4;22;22,0;21,3;21,9;22,2;0,4;104,8;51,2;0;6;30,000
2;1;3;1;4;22;22,0;21,6;21,8;22,2;0,2;122,6;91,2;0;6;30,000
3;1;2;1;0;20;19,9;19,2;19,9;20,3;0,4;109,9;3225,8;0;6;30,000
1;1;3;1;4;22;21,9;16,8;21,9;25,6;3,2;418,2;51,2;0;6;30,000
1;1;3;1;4;22;22,0;21,5;21,9;22,4;0,4;109,7;51,2;0;6;30,000
1;1;2;1;0;22;21,9;21,4;21,8;22,6;0,5;120,1;95,7;0;6;30,000
2;1;2;1;0;22;22,0;21,0;21,8;22,8;0,7;108,2;177,3;0;6;30,000
3;1;2;1;0;20;19,9;19,2;19,9;20,4;0,4;109,5;3227,9;0;6;30,000
3;1;1;0;0;20;19,8;19,4;19,9;20,4;0,4;112,8;3428,0;0;6;30,000
3;1;3;1;4;20;19,8;19,2;19,8;20,4;0,5;114,0;3100,5;0;6;30,000
2;1;2;1;0;22;22,0;21,3;21,8;22,4;0,5;104,8;177,2;0;6;30,000
2;1;1;0;0;22;21,9;21,0;21,8;22,4;0,5;114,0;347,6;0;6;30,000
1;1;3;1;4;22;22,0;21,2;21,9;22,4;0,4;114,8;51,3;0;6;30,000
1;1;2;1;0;22;22,0;21,6;21,9;22,6;0,4;109,5;96,0;0;6;30,000
1;1;2;1;0;22;21,9;21,2;21,9;22,6;0,5;109,2;95,9;0;6;30,000
2;1;1;0;0;22;22,0;21,5;21,9;22,6;0,5;108,0;348,6;0;6;30,000
3;1;1;0;0;20;19,9;18,7;19,9;20,4;0,6;114,3;3439,1;0;6;30,000
1;1;1;0;0;22;21,9;21,8;21,8;21,9;0,0;110,6;187,7;0;6;30,000
3;1;1;0;0;20;19,9;19,2;19,7;20,0;0,3;108,4;3443,4;0;6;30,000
2;1;3;1;4;22;20,6;16,0;21,0;22,4;2,5;108,6;82,0;4,5958795562599;6;30,000
2;1;3;1;4;22;22,0;21,3;21,9;22,6;0,5;111,5;91,2;0;6;30,000
3;1;1;0;0;20;19,9;19,2;19,8;20,2;0,4;114,2;3431,5;0;6;30,000
3;1;2;1;0;20;19,9;19,0;19,8;20,2;0,4;112,0;3227,7;0;6;30,000
1;1;1;0;0;22;21,9;21,1;21,9;22,2;0,5;117,9;187,7;0;6;30,000
3;1;2;1;0;20;19,9;18,8;19,9;20,8;0,7;114,2;3220,7;0;6;30,000
2;1;3;1;4;22;21,9;21,1;21,9;22,4;0,5;119,6;91,1;0;6;30,000
1;1;2;1;0;22;21,9;21,3;21,9;22,2;0,3;116,9;95,9;0;6;30,000
2;1;2;1;0;22;22,0;21,4;21,9;22,4;0,4;115,8;177,3;0;6;30,000
3;1;2;1;0;20;19,9;18,8;19,9;20,6;0,6;111,4;3226,9;0;6;30,000
3;1;2;1;0;20;19,8;18,8;19,8;20,6;0,6;112,9;3212,4;0;6;30,000
2;1;2;1;0;22;22,0;21,0;21,8;22,4;0,5;110,7;177,1;0;6;30,000
2;1;3;1;4;22;21,9;21,3;21,8;22,6;0,4;110,3;90,9;0;6;30,000
3;1;3;1;4;20;19,9;19,3;19,8;20,0;0,3;107,2;3107,3;0;6;30,000
1;1;1;0;0;22;21,9;21,0;21,9;22,6;0,7;105,7;187,7;0;6;30,000
2;1;1;0;0;22;21,9;21,6;21,9;22,6;0,4;113,4;348,1;0;6;30,000
3;1;2;1;0;20;19,9;18,9;19,8;20,4;0,5;116,1;3222,8;0;6;30,000
3;1;3;1;4;20;19,9;19,1;19,9;20,4;0,5;112,6;3118,4;0;6;30,000
1;1;1;0;0;22;21,9;21,7;21,9;22,2;0,3;108,7;187,5;0;6;30,000
1;1;1;0;0;22;21,9;21,4;21,9;22,2;0,4;121,3;187,6;0;6;30,000
1;1;2;1;0;22;22,0;21,4;21,8;22,4;0,4;115,0;96,0;0;6;30,000
1;1;3;1;4;22;21,9;21,3;21,9;22,2;0,4;108,8;51,1;0;6;30,000
2;1;3;1;4;22;22,0;21,6;21,9;22,2;0,3;111,1;91,2;0;6;30,000
3;1;1;0;0;20;19,9;19,2;19,8;20,2;0,4;107,7;3436,3;0;6;30,000
3;1;2;1;0;20;19,9;18,8;19,8;20,3;0,6;112,1;3227,4;0;6;30,000
3;1;2;1;0;20;19,9;19,2;19,9;20,8;0,6;123,6;3227,5;0;6;30,000
2;1;3;1;4;22;22,0;21,6;21,9;22,4;0,3;118,5;91,2;0;6;30,000
1;1;2;1;0;22;21,9;21,1;21,8;22,4;0,6;109,3;96,0;0;6;30,000
3;1;3;1;4;20;19,9;18,8;19,9;20,6;0,7;109,2;3115,5;0;6;30,000
3;1;3;1;4;20;19,9;19,2;19,9;20,3;0,4;107,9;3117,1;0;6;30,000
2;1;1;0;0;22;22,0;21,6;21,9;22,2;0,2;117,7;348,3;0;6;30,000
3;1;3;1;4;20;19,9;19,3;19,9;20,6;0,4;112,9;3113,8;0;6;30,000
1;1;3;1;4;22;22,0;21,2;21,9;22,4;0,5;113,1;51,2;0;6;30,000
2;1;1;0;0;22;22,0;21,4;21,9;22,4;0,5;116,3;348,4;0;6;30,000
2;1;2;1;0;22;21,9;21,4;21,8;22,2;0,3;113,3;177,0;0;6;30,000
3;1;3;1;4;20;19,8;18,9;19,8;20,3;0,6;115,7;3104,0;0;6;30,000
2;1;2;1;0;22;21,9;21,4;21,8;22,1;0,3;116,0;177,1;0;6;30,000
3;1;3;1;4;20;19,8;19,4;19,9;20,4;0,5;109,3;3104,6;0;6;30,000
1;1;2;1;0;22;22,0;21,0;21,7;22,6;0,6;115,6;96,0;0;6;30,000
2;1;3;1;4;22;22,0;21,5;21,8;22,2;0,3;106,0;91,2;0;6;30,000
2;1;1;0;0;22;22,0;20,6;21,9;22,5;0,7;111,9;348,6;0;6;30,000
2;1;2;1;0;22;22,0;21,2;21,8;22,3;0,4;119,7;177,2;0;6;30,000
1;1;1;0;0;22;21,9;21,6;21,8;22,0;0,2;121,1;187,7;0;6;30,000
3;1;3;1;4;20;19,9;19,2;19,8;20,8;0,6;108,0;3117,3;0;6;30,000
1;1;3;1;4;22;21,9;21,3;21,8;22,4;0,5;117,8;51,2;0;6;30,000
3;1;1;0;0;20;19,9;19,4;19,8;20,1;0,3;113,4;3438,0;0;6;30,000
1;1;3;1;4;22;22,0;21,1;21,9;22,4;0,5;121,5;51,2;0;6;30,000
1;1;3;1;4;22;22,0;21,4;21,9;22,6;0,5;112,8;51,2;0;6;30,000
1;1;2;1;0;22;22,0;21,4;21,9;22,6;0,5;110,0;96,0;0;6;30,000
3;1;1;0;0;20;19,7;19,0;19,8;20,7;0,6;116,3;3407,7;0;6;30,000
3;1;3;1;4;20;19,9;19,0;19,8;20,5;0,5;121,1;3111,6;0;6;30,000
1;1;3;1;4;22;22,0;21,5;21,9;22,2;0,2;109,0;51,2;0;6;30,000
1;1;3;1;4;22;21,9;21,2;21,8;22,6;0,5;113,0;51,1;0;6;30,000
2;1;2;1;0;22;22,0;21,6;21,9;22,4;0,4;114,9;177,1;0;6;30,000
1;1;1;0;0;22;21,9;21,3;21,9;22,4;0,4;112,3;187,4;0;6;30,000
1;1;2;1;0;22;22,0;21,5;21,8;22,0;0,3;109,8;96,0;0;6;30,000
2;1;2;1;0;22;22,0;21,0;21,9;22,6;0,6;118,0;177,2;0;6;30,000
2;1;2;1;0;22;21,9;21,2;21,8;22,4;0,4;111,3;176,8;0;6;30,000
1;1;1;0;0;22;21,9;21,4;21,9;22,2;0,3;124,5;187,5;0;6;30,000
2;1;1;0;0;22;22,0;21,2;21,9;22,4;0,5;105,4;348,7;0;6;30,000
3;1;2;1;0;20;19,9;19,0;19,8;20,6;0,5;108,3;3221,5;0;6;30,000
1;1;1;0;0;22;21,9;21,0;21,8;22,6;0,6;109,3;187,7;0;6;30,000
2;1;2;1;0;22;21,9;21,1;21,9;22,6;0,5;114,5;176,9;0;6;30,000
1;1;1;0;0;22;21,9;21,3;21,9;22,8;0,5;116,8;187,7;0;6;30,000
3;1;3;1;4;20;19,9;19,2;19,8;20,0;0,3;111,8;3118,1;0;6;30,000
1;1;2;1;0;22;21,9;21,4;21,8;22,1;0,3;113,9;95,9;0;6;30,000
2;1;2;1;0;22;22,0;21,2;21,9;22,8;0,6;114,3;177,2;0;6;30,000
3;1;1;0;0;20;19,9;19,3;19,8;20,2;0,4;114,7;3434,7;0;6;30,000
3;1;2;1;0;20;19,8;18,6;19,8;20,6;0,7;116,4;3213,2;0;6;30,000
2;1;2;1;0;22;22,0;21,1;21,9;22,6;0,6;117,7;177,2;0;6;30,000
2;1;3;1;4;22;22,0;20,7;21,9;23,0;0,7;108,9;91,1;0;6;30,000
3;1;2;1;0;20;19,9;19,0;19,9;20,2;0,4;107,0;3225,1;0;6;30,000
2;1;1;0;0;22;21,9;21,2;21,8;22,4;0,5;107,6;347,8;0;6;30,000
3;1;1;0;0;20;19,9;19,1;19,8;20,8;0,7;113,0;3441,7;0;6;30,000
3;1;3;1;4;20;19,9;18,6;19,9;20,5;0,7;118,1;3114,3;0;6;30,000
1;1;3;1;4;22;22,0;21,1;21,9;22,6;0,7;113,2;51,2;0;6;30,000
3;1;2;1;0;20;19,9;18,9;19,8;20,4;0,5;112,2;3223,2;0;6;30,000
1;1;1;0;0;22;21,9;21,3;21,9;22,2;0,4;118,1;187,4;0;6;30,000
1;1;3;1;4;22;22,0;21,6;21,8;22,6;0,4;107,3;51,2;0;6;30,000
3;1;2;1;0;20;19,9;19,0;19,8;20,6;0,5;111,4;3223,6;0;6;30,000
2;1;3;1;4;22;22,0;21,4;21,8;22,2;0,4;112,1;91,1;0;6;30,000
2;1;3;1;4;22;22,0;21,6;22,0;22,4;0,3;103,8;91,2;0;6;30,000
1;1;1;0;0;22;21,9;21,3;21,8;22,8;0,6;113,7;187,7;0;6;30,000
2;1;1;0;0;22;21,9;21,2;21,8;22,4;0,4;115,0;347,0;0;6;30,000
2;1;1;0;0;22;21,9;21,0;21,8;22,2;0,5;110,6;348,1;0;6;30,000
3;1;3;1;4;20;19,9;18,9;19,8;20,4;0,6;112,9;3114,2;0;6;30,000
1;1;3;1;4;22;21,9;21,2;21,9;22,6;0,6;105,8;51,2;0;6;30,000
3;1;1;0;0;20;19,9;19,6;19,9;20,4;0,3;109,9;3436,8;0;6;30,000
1;1;3;1;4;22;22,0;21,1;21,9;22,4;0,5;106,3;51,2;0;6;30,000
1;1;1;0;0;22;22,0;21,4;21,9;22,2;0,4;113,2;187,9;0;6;30,000
1;1;1;0;0;22;21,9;21,4;21,8;22,4;0,4;111,9;187,6;0;6;30,000
1;1;3;1;4;22;22,0;21,0;21,8;22,4;0,6;110,5;51,2;0;6;30,000
2;1;3;1;4;22;22,0;21,2;21,8;22,1;0,4;113,1;91,1;0;6;30,000
3;1;1;0;0;20;19,8;18,8;19,8;20,6;0,7;113,4;3429,3;0;6;30,000
1;1;3;1;4;22;21,9;21,4;21,8;22,1;0,3;118,2;51,2;0;6;30,000
