dem_req_rate,req_rate_wsmt4m.elasticbeanstalk.com,con_rate_wsmt4m.elasticbeanstalk.com,min_rep_rate_wsmt4m.elasticbeanstalk.com,avg_rep_rate_wsmt4m.elasticbeanstalk.com,max_rep_rate_wsmt4m.elasticbeanstalk.com,stddev_rep_rate_wsmt4m.elasticbeanstalk.com,resp_time_wsmt4m.elasticbeanstalk.com,net_io_wsmt4m.elasticbeanstalk.com,errors_wsmt4m.elasticbeanstalk.com
50,49.7,49.7,0.0,3.3,34.2,9.1,3.3,6.6,1386.62041625372
70,69.5,69.5,0.0,6.6,39.2,12.3,3.8,9.4,961.141990904497
90,90.0,90.0,0.0,22.0,85.4,22.2,13.8,13.7,292.099912866686
